ICTV_ID	Isolate_ID	Exemplar_Additional	Accession_Index	Segment_Name	Accession	Start_Loc	End_Loc	Sort	Isolate_Sort	Original_GENBANK_Accessions	Errors	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Virus_Names	accession_raw_file_name	accession_fa_file_name
ICTV20041257	VMR1000070	E	1		MT900475			72	1	MT900475		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Simplexvirus		Simplexvirus macropodidalpha2	macropodid alphaherpesvirus 2; Dorcopsis wallaby herpesvirus	./fasta_new_vmr_b/Simplexvirus/MT900475.raw	./fasta_new_vmr_b/Simplexvirus/MT900475.fa
ICTV202214015	VMR1000071	E	1		MT900474			73	1	MT900474		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Simplexvirus		Simplexvirus macropodidalpha4	macropodid alphaherpesvirus 4	./fasta_new_vmr_b/Simplexvirus/MT900474.raw	./fasta_new_vmr_b/Simplexvirus/MT900474.fa
ICTV20150869	VMR1000072	E	1		JQ360576			74	1	JQ360576		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Simplexvirus		Simplexvirus paninealpha3	panine alphaherpesvirus 3; chimpanzee herpesvirus	./fasta_new_vmr_b/Simplexvirus/JQ360576.raw	./fasta_new_vmr_b/Simplexvirus/JQ360576.fa
ICTV19990975	VMR1000073	E	1		DQ149153			75	1	DQ149153		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Simplexvirus		Simplexvirus papiinealpha2	papiine alphaherpesvirus 2; herpesvirus papio 2	./fasta_new_vmr_b/Simplexvirus/DQ149153.raw	./fasta_new_vmr_b/Simplexvirus/DQ149153.fa
ICTV201856395	VMR1000074	E	1		AB825953			76	1	AB825953		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Simplexvirus		Simplexvirus pteropodidalpha1	pteropodid alphaherpesvirus 1; fruit bat alphaherpesvirus 1	./fasta_new_vmr_b/Simplexvirus/AB825953.raw	./fasta_new_vmr_b/Simplexvirus/AB825953.fa
ICTV202214016	VMR1000075	E	1		LC492974			77	1	LC492974		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Simplexvirus		Simplexvirus pteropodidalpha2	pteropodid alphaherpesvirus 2; Pteropus lylei-associated alphaherpesvirus	./fasta_new_vmr_b/Simplexvirus/LC492974.raw	./fasta_new_vmr_b/Simplexvirus/LC492974.fa
ICTV19951036	VMR1000076	E	1		HM625781			78	1	HM625781		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Simplexvirus		Simplexvirus saimiriinealpha1	saimiriine alphaherpesvirus 1; herpesvirus saimiri 1	./fasta_new_vmr_b/Simplexvirus/HM625781.raw	./fasta_new_vmr_b/Simplexvirus/HM625781.fa
ICTV19870546	VMR1000077	E	1		JX898220			79	1	JX898220		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus bovinealpha1	bovine alphaherpesvirus 1; infectious bovine rhinotracheitis virus	./fasta_new_vmr_b/Varicellovirus/JX898220.raw	./fasta_new_vmr_b/Varicellovirus/JX898220.fa
ICTV19951020	VMR1000078	E	1		AY261359			80	1	AY261359		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus bovinealpha5	bovine alphaherpesvirus 5; bovine encephalitis herpesvirus	./fasta_new_vmr_b/Varicellovirus/AY261359.raw	./fasta_new_vmr_b/Varicellovirus/AY261359.fa
ICTV19990982	VMR1000079	E	1		KU936049			81	1	KU936049		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus bubalinealpha1	bubaline alphaherpesvirus 1; water buffalo herpesvirus	./fasta_new_vmr_b/Varicellovirus/KU936049.raw	./fasta_new_vmr_b/Varicellovirus/KU936049.fa
ICTV19951021	VMR1000080	E	1		KT819633			82	1	KT819633		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus canidalpha1	canid alphaherpesvirus 1; canine herpesvirus	./fasta_new_vmr_b/Varicellovirus/KT819633.raw	./fasta_new_vmr_b/Varicellovirus/KT819633.fa
ICTV19951022	VMR1000081	E	1		MG989243			83	1	MG989243		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus caprinealpha1	caprine alphaherpesvirus 1; goat herpesvirus	./fasta_new_vmr_b/Varicellovirus/MG989243.raw	./fasta_new_vmr_b/Varicellovirus/MG989243.fa
ICTV19951026	VMR1000082	E	1		AF275348			84	1	AF275348		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus cercopithecinealpha9	cercopithecine alphaherpesvirus 9; simian varicella virus	./fasta_new_vmr_b/Varicellovirus/AF275348.raw	./fasta_new_vmr_b/Varicellovirus/AF275348.fa
ICTV19951027	VMR1000083	E	1		MH036942			85	1	MH036942		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus cervidalpha1	cervid alphaherpesvirus 1; red deer herpesvirus	./fasta_new_vmr_b/Varicellovirus/MH036942.raw	./fasta_new_vmr_b/Varicellovirus/MH036942.fa
ICTV19951028	VMR1000084	E	1		MH036943			86	1	MH036943		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus cervidalpha2	cervid alphaherpesvirus 2; reindeer herpesvirus	./fasta_new_vmr_b/Varicellovirus/MH036943.raw	./fasta_new_vmr_b/Varicellovirus/MH036943.fa
ICTV202009143	VMR1000085	E	1		MH036941			87	1	MH036941		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus cervidalpha3	cervid alphaherpesvirus 3; elk herpesvirus	./fasta_new_vmr_b/Varicellovirus/MH036941.raw	./fasta_new_vmr_b/Varicellovirus/MH036941.fa
ICTV19790331	VMR1000086	E	1		AY665713			88	1	AY665713		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus equidalpha1	equid alphaherpesvirus 1; equine abortion virus	./fasta_new_vmr_b/Varicellovirus/AY665713.raw	./fasta_new_vmr_b/Varicellovirus/AY665713.fa
ICTV20041268	VMR1000087	E	1		KM051845			89	1	KM051845		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus equidalpha3	equid alphaherpesvirus 3; equine coital exanthema virus	./fasta_new_vmr_b/Varicellovirus/KM051845.raw	./fasta_new_vmr_b/Varicellovirus/KM051845.fa
ICTV19870548	VMR1000088	E	1		AF030027			90	1	AF030027		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus equidalpha4	equid alphaherpesvirus 4; equine rhinopneumonitis virus	./fasta_new_vmr_b/Varicellovirus/AF030027.raw	./fasta_new_vmr_b/Varicellovirus/AF030027.fa
ICTV202214017	VMR1000089	E	1		MT012704			91	1	MT012704		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus equidalpha6	equid alphaherpesvirus 6; asinine herpesvirus 1	./fasta_new_vmr_b/Varicellovirus/MT012704.raw	./fasta_new_vmr_b/Varicellovirus/MT012704.fa
ICTV19951031	VMR1000090	E	1		MF431611			92	1	MF431611		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus equidalpha8	equid alphaherpesvirus 8; asinine herpesvirus 3	./fasta_new_vmr_b/Varicellovirus/MF431611.raw	./fasta_new_vmr_b/Varicellovirus/MF431611.fa
ICTV19990991	VMR1000091	E	1		AP010838			93	1	AP010838		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus equidalpha9	equid alphaherpesvirus 9; gazelle herpesvirus	./fasta_new_vmr_b/Varicellovirus/AP010838.raw	./fasta_new_vmr_b/Varicellovirus/AP010838.fa
ICTV19951032	VMR1000092	E	1		FJ478159			94	1	FJ478159		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus felidalpha1	felid alphaherpesvirus 1; feline viral rhinotracheitis virus	./fasta_new_vmr_b/Varicellovirus/FJ478159.raw	./fasta_new_vmr_b/Varicellovirus/FJ478159.fa
ICTV19840518	VMR1000093	E	1		X04370			95	1	X04370		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus humanalpha3	human alphaherpesvirus 3; varicella-zoster virus	./fasta_new_vmr_b/Varicellovirus/X04370.raw	./fasta_new_vmr_b/Varicellovirus/X04370.fa
ICTV201856396	VMR1000094	E	1		MF678601			96	1	MF678601		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus monodontidalpha1	monodontid alphaherpesvirus 1; beluga whale alphaherpesvirus 1	./fasta_new_vmr_b/Varicellovirus/MF678601.raw	./fasta_new_vmr_b/Varicellovirus/MF678601.fa
ICTV19990994	VMR1000095	E	1		MH509440			97	1	MH509440		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus phocidalpha1	phocid alphaherpesvirus 1; harbour seal herpesvirus	./fasta_new_vmr_b/Varicellovirus/MH509440.raw	./fasta_new_vmr_b/Varicellovirus/MH509440.fa
ICTV19790332	VMR1000096	E	1		JF797218			98	1	JF797218		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Alphaherpesvirinae	Varicellovirus		Varicellovirus suidalpha1	suid alphaherpesvirus 1; pseudorabies virus	./fasta_new_vmr_b/Varicellovirus/JF797218.raw	./fasta_new_vmr_b/Varicellovirus/JF797218.fa
ICTV20125918	VMR1000097	E	1		FJ483970			99	1	FJ483970		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus aotinebeta1	aotine betaherpesvirus 1; owl monkey cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/FJ483970.raw	./fasta_new_vmr_b/Cytomegalovirus/FJ483970.fa
ICTV20125920	VMR1000098	E	1		JQ264772			100	1	JQ264772		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus cebinebeta1	cebine betaherpesvirus 1; capuchin monkey cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/JQ264772.raw	./fasta_new_vmr_b/Cytomegalovirus/JQ264772.fa
ICTV19990996	VMR1000099	E	1		FJ483968			101	1	FJ483968		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus cercopithecinebeta5	cercopithecine betaherpesvirus 5; simian cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/FJ483968.raw	./fasta_new_vmr_b/Cytomegalovirus/FJ483968.fa
ICTV19790333	VMR1000100	E	1		AY446894			102	1	AY446894		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus humanbeta5	human betaherpesvirus 5; human cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/AY446894.raw	./fasta_new_vmr_b/Cytomegalovirus/AY446894.fa
ICTV19990997	VMR1000101	E	1		AY186194			103	1	AY186194		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus macacinebeta3	macacine betaherpesvirus 3; rhesus cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/AY186194.raw	./fasta_new_vmr_b/Cytomegalovirus/AY186194.fa
ICTV201856399	VMR1000102	E	1		JN227533			104	1	JN227533		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus macacinebeta8	macacine betaherpesvirus 8; cynomolgus macaque cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/JN227533.raw	./fasta_new_vmr_b/Cytomegalovirus/JN227533.fa
ICTV201856400	VMR1000103	E	1		KR297253			105	1	KR297253		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus mandrillinebeta1	mandrilline betaherpesvirus 1; drill monkey cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/KR297253.raw	./fasta_new_vmr_b/Cytomegalovirus/KR297253.fa
ICTV20041279	VMR1000104	E	1		AF480884			106	1	AF480884		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus paninebeta2	panine betaherpesvirus 2; chimpanzee cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/AF480884.raw	./fasta_new_vmr_b/Cytomegalovirus/AF480884.fa
ICTV20125917	VMR1000105	E	1		AC090446			107	1	AC090446		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus papiinebeta3	papiine betaherpesvirus 3; olive baboon cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/AC090446.raw	./fasta_new_vmr_b/Cytomegalovirus/AC090446.fa
ICTV201856401	VMR1000106	E	1		KR351281			108	1	KR351281		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus papiinebeta4	papiine betaherpesvirus 4; chacma baboon cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/KR351281.raw	./fasta_new_vmr_b/Cytomegalovirus/KR351281.fa
ICTV20125919	VMR1000107	E	1		FJ483967			109	1	FJ483967		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Cytomegalovirus		Cytomegalovirus saimiriinebeta4	saimiriine betaherpesvirus 4; squirrel monkey cytomegalovirus	./fasta_new_vmr_b/Cytomegalovirus/FJ483967.raw	./fasta_new_vmr_b/Cytomegalovirus/FJ483967.fa
ICTV19790334	VMR1000108	E	1		GU305914			110	1	GU305914		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Muromegalovirus		Muromegalovirus muridbeta1	murid betaherpesvirus 1; murine cytomegalovirus	./fasta_new_vmr_b/Muromegalovirus/GU305914.raw	./fasta_new_vmr_b/Muromegalovirus/GU305914.fa
ICTV19991000	VMR1000109	E	1		AF232689			111	1	AF232689		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Muromegalovirus		Muromegalovirus muridbeta2	murid betaherpesvirus 2; rat cytomegalovirus strain Maastricht	./fasta_new_vmr_b/Muromegalovirus/AF232689.raw	./fasta_new_vmr_b/Muromegalovirus/AF232689.fa
ICTV20115686	VMR1000110	E	1		JX867617			112	1	JX867617		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Muromegalovirus		Muromegalovirus muridbeta8	murid betaherpesvirus 8; rat cytomegalovirus strain England	./fasta_new_vmr_b/Muromegalovirus/JX867617.raw	./fasta_new_vmr_b/Muromegalovirus/JX867617.fa
ICTV20083079	VMR1000111	E	1		KC462165			113	1	KC462165		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Proboscivirus		Proboscivirus elephantidbeta1	elephantid betaherpesvirus 1; elephantid endotheliotropic herpesvirus 1	./fasta_new_vmr_b/Proboscivirus/KC462165.raw	./fasta_new_vmr_b/Proboscivirus/KC462165.fa
ICTV202214018	VMR1000112	E	1		MN373268			114	1	MN373268		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Proboscivirus		Proboscivirus elephantidbeta3	elephantid betaherpesvirus 3; elephant endotheliotropic herpesvirus 3A	./fasta_new_vmr_b/Proboscivirus/MN373268.raw	./fasta_new_vmr_b/Proboscivirus/MN373268.fa
ICTV201856404	VMR1000113	E	1		KT832477			115	1	KT832477		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Proboscivirus		Proboscivirus elephantidbeta4	elephantid betaherpesvirus 4; elephantid endotheliotropic herpesvirus 4	./fasta_new_vmr_b/Proboscivirus/KT832477.raw	./fasta_new_vmr_b/Proboscivirus/KT832477.fa
ICTV201856405	VMR1000114	E	1		KF921519			116	1	KF921519		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Proboscivirus		Proboscivirus elephantidbeta5	elephantid betaherpesvirus 5; elephantid endotheliotropic herpesvirus 5	./fasta_new_vmr_b/Proboscivirus/KF921519.raw	./fasta_new_vmr_b/Proboscivirus/KF921519.fa
ICTV20073845	VMR1000115	E	1		KC503762			117	1	KC503762		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Quwivirus		Quwivirus caviidbeta2	caviid betaherpesvirus 2; guinea pig cytomegalovirus	./fasta_new_vmr_b/Quwivirus/KC503762.raw	./fasta_new_vmr_b/Quwivirus/KC503762.fa
ICTV202009145	VMR1000116	E	1		JQ805139			118	1	JQ805139		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Quwivirus		Quwivirus miniopteridbeta1	miniopterid betaherpesvirus 1; Miniopterus schreibersii herpesvirus	./fasta_new_vmr_b/Quwivirus/JQ805139.raw	./fasta_new_vmr_b/Quwivirus/JQ805139.fa
ICTV20041284	VMR1000117	E	1		AF281817			119	1	AF281817		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Quwivirus		Quwivirus tupaiidbeta1	tupaiid betaherpesvirus 1; tupaia herpesvirus	./fasta_new_vmr_b/Quwivirus/AF281817.raw	./fasta_new_vmr_b/Quwivirus/AF281817.fa
ICTV19991002	VMR1000120	E	1		AF037218			120	1	AF037218		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Roseolovirus		Roseolovirus humanbeta7	human betaherpesvirus 7; human herpesvirus 7	./fasta_new_vmr_b/Roseolovirus/AF037218.raw	./fasta_new_vmr_b/Roseolovirus/AF037218.fa
ICTV20115682	VMR1000118	E	1		X83413			121	1	X83413		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Roseolovirus		Roseolovirus humanbeta6a	human betaherpesvirus 6A; human herpesvirus 6A	./fasta_new_vmr_b/Roseolovirus/X83413.raw	./fasta_new_vmr_b/Roseolovirus/X83413.fa
ICTV20115683	VMR1000119	E	1		AF157706			122	1	AF157706		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Roseolovirus		Roseolovirus humanbeta6b	human betaherpesvirus 6B; human herpesvirus 6B	./fasta_new_vmr_b/Roseolovirus/AF157706.raw	./fasta_new_vmr_b/Roseolovirus/AF157706.fa
ICTV201856402	VMR1000121	E	1		KU351741			123	1	KU351741		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Roseolovirus		Roseolovirus macacinebeta9	macacine betaherpesvirus 9; Macaca nemestrina herpesvirus 7	./fasta_new_vmr_b/Roseolovirus/KU351741.raw	./fasta_new_vmr_b/Roseolovirus/KU351741.fa
ICTV201856403	VMR1000122	E	1		KY355735			124	1	KY355735		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Roseolovirus		Roseolovirus muridbeta3	murid betaherpesvirus 3; mouse thymic virus	./fasta_new_vmr_b/Roseolovirus/KY355735.raw	./fasta_new_vmr_b/Roseolovirus/KY355735.fa
ICTV20083083	VMR1000123	E	1		KF017583			125	1	KF017583		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Betaherpesvirinae	Roseolovirus		Roseolovirus suidbeta2	suid betaherpesvirus 2; porcine cytomegalovirus	./fasta_new_vmr_b/Roseolovirus/KF017583.raw	./fasta_new_vmr_b/Roseolovirus/KF017583.fa
ICTV202009147	VMR1000124	E	1		KY965444			126	1	KY965444		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Gammaherpesvirinae	Bossavirus		Bossavirus delphinidgamma1	delphinid gammaherpesvirus 1; common bottlenose dolphin gammaherpesvirus 1	./fasta_new_vmr_b/Bossavirus/KY965444.raw	./fasta_new_vmr_b/Bossavirus/KY965444.fa
ICTV20041285	VMR1000125	E	1		AF319782			127	1	AF319782		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Gammaherpesvirinae	Lymphocryptovirus		Lymphocryptovirus callitrichinegamma3	callitrichine gammaherpesvirus 3; marmoset lymphosarcoma virus	./fasta_new_vmr_b/Lymphocryptovirus/AF319782.raw	./fasta_new_vmr_b/Lymphocryptovirus/AF319782.fa
ICTV19951068	VMR1000126	E	1		AJ581752			128	1	AJ581752		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Gammaherpesvirinae	Lymphocryptovirus		Lymphocryptovirus gorillinegamma1	gorilline gammaherpesvirus 1; herpesvirus gorilla	./fasta_new_vmr_b/Lymphocryptovirus/AJ581752.raw	./fasta_new_vmr_b/Lymphocryptovirus/AJ581752.fa
ICTV19710173	VMR1000127	E	1		AJ507799			129	1	AJ507799		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Gammaherpesvirinae	Lymphocryptovirus		Lymphocryptovirus humangamma4	human gammaherpesvirus 4; Epstein-Barr virus	./fasta_new_vmr_b/Lymphocryptovirus/AJ507799.raw	./fasta_new_vmr_b/Lymphocryptovirus/AJ507799.fa
ICTV19951064	VMR1000130	E	1		AY037858			130	1	AY037858		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Gammaherpesvirinae	Lymphocryptovirus		Lymphocryptovirus macacinegamma4	macacine gammaherpesvirus 4; rhesus lymphocryptovirus	./fasta_new_vmr_b/Lymphocryptovirus/AY037858.raw	./fasta_new_vmr_b/Lymphocryptovirus/AY037858.fa
ICTV201856406	VMR1000128	E	1		KP676001			131	1	KP676001		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Gammaherpesvirinae	Lymphocryptovirus		Lymphocryptovirus macacinegamma10	macacine gammaherpesvirus 10; cynomolgus macaque lymphocryptovirus	./fasta_new_vmr_b/Lymphocryptovirus/KP676001.raw	./fasta_new_vmr_b/Lymphocryptovirus/KP676001.fa
ICTV202214019	VMR1000129	E	1		MG471437			132	1	MG471437		Duplodnaviria		Heunggongvirae		Peploviricota		Herviviricetes		Herpesvirales		Orthoherpesviridae	Gammaherpesvirinae	Lymphocryptovirus		Lymphocryptovirus macacinegamma13	macacine gammaherpesvirus 13; Macaca arctoides gammaherpesvirus 1	./fasta_new_vmr_b/Lymphocryptovirus/MG471437.raw	./fasta_new_vmr_b/Lymphocryptovirus/MG471437.fa
